Date,Open,High,Low,Close,Adj Close,Volume,3_days_before_change
2020-09-18,24.059999,25.049999,23.76,24.83,24.83,3685400,1.012229881278847
2020-09-17,23.83,24.620001,23.5,24.09,24.09,1126700,0.9828641370869032
2020-09-16,24.51,25.08,24.16,24.4,24.4,1066200,1.0166666666666666
2020-09-15,24.549999,24.959999,23.82,24.530001,24.530001,1559100,1.048290641025641
2020-09-14,24.299999,24.77,23.84,24.51,24.51,1747700,1.0302647738434312
2020-09-11,23.58,24.370001,23.549999,24.0,24.0,2099400,1.0079798827375002
2020-09-10,23.860001,24.110001,23.0,23.4,23.4,3270700,0.9304174950298211
2020-09-09,24.209999,24.709999,23.700001,23.790001,23.790001,2450600,0.9160570626129019
2020-09-08,24.25,24.99,23.610001,23.809999,23.809999,2627600,0.6804800697067694
2020-09-04,26.0,26.360001,23.1,25.15,25.15,7157700,0.686220972102539
2020-09-03,27.0,27.450001,24.6,25.969999,25.969999,14339600,0.794918903882394
2020-09-02,37.0,37.240002,33.360001,34.990002,34.990002,5942300,1.1397394417022981
2020-09-01,34.0,36.84,33.82,36.650002,36.650002,4236300,1.2095710630221472
2020-08-31,30.92,32.91,30.870001,32.669998,32.669998,2633500,1.0799999338842976
2020-08-28,30.469999,31.200001,30.469999,30.700001,30.700001,917800,1.0608154782026442
2020-08-27,30.27,30.469999,29.65,30.299999,30.299999,951400,1.0676532793394389
2020-08-26,29.34,31.0,29.32,30.25,30.25,1944400,1.0416666307966036
2020-08-25,28.200001,29.209999,27.809999,28.940001,28.940001,782100,0.9711410057429868
2020-08-24,29.27,29.27,28.01,28.379999,28.379999,825700,0.982346832203075
2020-08-21,29.629999,30.360001,28.85,29.040001,29.040001,1257600,1.0048443252595156
2020-08-20,28.700001,30.190001,28.261999,29.799999,29.799999,958800,1.0325709621423782
2020-08-19,28.940001,29.33,28.190001,28.889999,28.889999,822700,0.9900616518163126
2020-08-18,29.08,29.34,28.68,28.9,28.9,653600,0.9796610169491525
2020-08-17,29.280001,29.59,28.52,28.860001,28.860001,679700,1.0003466551126516
2020-08-14,29.67,29.809999,28.709999,29.18,29.18,512900,1.0167247032500104
2020-08-13,28.799999,29.889999,28.790001,29.5,29.5,1167100,1.0401974245346466
2020-08-12,28.84,29.719999,28.700001,28.85,28.85,1115300,0.966499162479062
2020-08-11,28.1,28.879999,27.245001,28.700001,28.700001,1086300,0.9082278797468354
2020-08-10,30.0,30.18,26.98,28.360001,28.360001,1331100,0.863581029232643
2020-08-07,31.5,32.0,29.379999,29.85,29.85,1410900,0.9641473179634147
2020-08-06,33.0,33.087002,31.290001,31.6,31.6,900100,1.0289808215233092
2020-08-05,31.08,32.942001,30.504999,32.84,32.84,1445700,1.0774278215223099
2020-08-04,30.77,31.09,30.27,30.959999,30.959999,814400,1.0351052825142093
2020-08-03,30.540001,30.950001,30.040001,30.709999,30.709999,1145700,1.0257180352131585
2020-07-31,29.32,30.48,29.32,30.48,30.48,875600,1.0816181689141235
2020-07-30,29.32,30.48,29.040001,29.91,29.91,1635600,1.0674518201284797
2020-07-29,28.48,29.959999,28.395,29.940001,29.940001,1934400,1.1068392645781613
2020-07-28,27.870001,28.76,27.5,28.18,28.18,1988900,1.0284671532846716
2020-07-27,27.139999,28.219999,26.715,28.02,28.02,1753300,1.012649078424286
2020-07-24,26.83,27.200001,26.459999,27.049999,27.049999,1529700,0.9829214752906977
2020-07-23,27.700001,27.92,26.958,27.4,27.4,1349100,1.0155670867309117
2020-07-22,27.58,27.790001,27.16,27.67,27.67,917900,1.0741459627329193
2020-07-21,27.360001,27.886,26.74,27.52,27.52,1500200,1.0877470785670782
2020-07-20,26.139999,27.190001,26.129999,26.98,26.98,2072000,1.0453313074518136
2020-07-17,25.389999,25.940001,25.09,25.76,25.76,1092900,1.0141732283464568
2020-07-16,25.299999,25.49,24.389999,25.299999,25.299999,1328700,0.9855862485391507
2020-07-15,25.66,25.969999,24.959999,25.809999,25.809999,1074900,0.9145995717434292
2020-07-14,25.360001,25.76,24.360001,25.4,25.4,1889000,0.8444148936170213
2020-07-13,28.4,28.700001,25.65,25.67,25.67,2281300,0.8539587775768057
2020-07-10,30.01,30.18,28.110001,28.219999,28.219999,1727000,0.9488903496973774
2020-07-09,30.35,30.5,29.02,30.08,30.08,2376700,1.0131357018142235
2020-07-08,29.84,30.125,29.129999,30.059999,30.059999,1044100,1.0016660779740088
2020-07-07,29.799999,30.24,29.42,29.74,29.74,1077500,0.9979866106706916
2020-07-06,30.280001,30.620001,29.5,29.690001,29.690001,2424300,1.0373864417405156
2020-07-02,30.209999,30.739,29.91,30.01,30.01,1633900,1.0717857142857143
2020-07-01,28.620001,30.219999,28.5,29.799999,29.799999,1714500,1.0237031252592537
2020-06-30,28.190001,28.860001,27.889999,28.620001,28.620001,1287000,0.9886010366631766
2020-06-29,29.049999,29.049999,27.5,28.0,28.0,1739500,0.9702009365834741
2020-06-26,29.01,30.309999,28.879999,29.110001,29.110001,4589900,0.9904730177091874
2020-06-25,29.059999,29.52,28.309999,28.950001,28.950001,1637400,0.939020467077522
2020-06-24,29.0,30.004999,28.32,28.860001,28.860001,2132100,0.9437541203400917
2020-06-23,31.0,31.32,28.780001,29.389999,29.389999,5139300,0.9480644838709678
2020-06-22,30.27,31.280001,29.23,30.83,30.83,4209100,1.070486148280769
2020-06-19,32.689999,32.689999,30.139999,30.58,30.58,2086100,1.0465434991972449
2020-06-18,28.93,31.0,28.82,31.0,31.0,2129300,1.1443337024732374
2020-06-17,29.299999,29.49,28.17,28.799999,28.799999,2211000,1.162696770286637
2020-06-16,27.549999,29.23,27.15,29.219999,29.219999,2158000,1.199999958932238
2020-06-15,24.52,27.129999,24.4,27.09,27.09,2012700,1.0234227813911136
2020-06-12,24.959999,25.57,23.940001,24.77,24.77,1294000,0.9266741488963711
2020-06-11,25.700001,25.75,23.91,24.35,24.35,1509600,0.8896601794059125
2020-06-10,26.93,27.450001,26.07,26.469999,26.469999,1534200,1.0076132089836316
2020-06-09,27.16,27.35,26.049999,26.73,26.73,2429700,0.9929420505200593
2020-06-08,26.32,27.49,25.805,27.370001,27.370001,3160700,0.9664548375706215
2020-06-05,25.309999,26.299999,23.59,26.27,26.27,4652900,0.9453040321948891
2020-06-04,27.889999,28.549999,25.82,26.92,26.92,3086500,0.9610853266690468
2020-06-03,28.25,28.74,27.83,28.32,28.32,2058000,1.0666667068424371
2020-06-02,28.41,28.65,27.059999,27.790001,27.790001,1474300,1.1129356072461196
2020-06-01,27.379999,29.062,27.0,28.01,28.01,2409600,1.134467349758309
2020-05-29,25.35,26.559999,25.129999,26.549999,26.549999,1378000,0.9973703231641502
2020-05-28,24.719999,25.73,24.5,24.969999,24.969999,1709000,0.8956240995561011
2020-05-27,26.5,26.51,23.469999,24.690001,24.690001,2302600,0.9243729660940833
2020-05-26,28.120001,28.59,25.85,26.620001,26.620001,1733800,1.0030143178969737
2020-05-22,26.950001,27.934999,26.440001,27.879999,27.879999,859200,1.0776960928606072
2020-05-21,26.690001,26.950001,26.0,26.709999,26.709999,1139800,1.0761482272360998
2020-05-20,26.370001,26.76,26.01,26.540001,26.540001,596600,1.031881883043619
2020-05-19,24.799999,26.15,24.66,25.870001,25.870001,681300,1.0237436090225565
2020-05-18,26.65,26.65,24.6,24.82,24.82,805900,1.02689284236657
2020-05-15,25.15,25.799999,24.5,25.719999,25.719999,1105000,1.0350100201207244
2020-05-14,23.709999,25.620001,23.530001,25.27,25.27,890200,1.0144520272982738
2020-05-13,24.99,25.15,22.959999,24.17,24.17,1050200,0.9837199837199838
2020-05-12,25.059999,26.030001,24.27,24.85,24.85,647000,1.0315483603154836
2020-05-11,24.4,25.16,24.1,24.91,24.91,844200,1.127659574468085
2020-05-08,24.5,24.700001,23.5,24.57,24.57,1063500,1.1535211809164874
2020-05-07,22.51,24.267,22.51,24.09,24.09,973600,1.1581731326044775
2020-05-06,21.49,22.5,21.41,22.09,22.09,939000,1.0656054027978774
2020-05-05,21.18,21.68,21.030001,21.299999,21.299999,669400,1.0090003785409578
2020-05-04,20.469999,21.16,20.129999,20.799999,20.799999,669400,0.9674418139534884
2020-05-01,20.32,21.639999,20.0,20.73,20.73,632400,0.9736965254252454
2020-04-30,21.25,21.68,20.58,21.110001,21.110001,1013100,0.9526173736462094
2020-04-29,21.610001,21.98,21.379999,21.5,21.5,755700,1.0018639795835964
2020-04-28,22.459999,22.815001,20.75,21.290001,21.290001,618800,0.9925407928885411
2020-04-27,21.73,22.5,21.73,22.16,22.16,540800,1.0507349454717876
2020-04-24,21.5,21.74,20.91,21.459999,21.459999,415300,1.0156176060396405
2020-04-23,21.059999,22.1,21.049999,21.450001,21.450001,802700,0.9921369106319654
2020-04-22,21.51,21.809999,20.65,21.09,21.09,931500,1.0086083213773314
2020-04-21,21.02,21.780001,20.459999,21.129999,21.129999,968500,1.0715010178245952
2020-04-20,20.52,22.09,20.139999,21.620001,21.620001,1154900,1.1150078450236123
2020-04-17,20.0,20.940001,19.83,20.91,20.91,1042100,1.0890624432779978
2020-04-16,19.43,19.799999,19.120001,19.719999,19.719999,956400,1.0313806468943179
2020-04-15,18.469999,19.559999,18.219999,19.389999,19.389999,1215400,1.0543773819672313
2020-04-14,19.43,19.48,18.68,19.200001,19.200001,1840200,1.0590183154450257
2020-04-13,18.389999,19.16,18.1,19.120001,19.120001,1227200,1.1497295339584805
2020-04-09,18.290001,19.27,18.07,18.389999,18.389999,1835000,1.0654692352259558
2020-04-08,16.950001,18.25,16.709999,18.129999,18.129999,2663800,1.1998675711449374
2020-04-07,18.0,18.0,15.93,16.629999,16.629999,1734300,1.0465701069855256
2020-04-06,15.85,17.43,15.6,17.26,17.26,2547100,1.0760597832880434
2020-04-03,15.84,15.84,14.7,15.11,15.11,2571900,0.874421245693215
2020-04-02,16.110001,16.15,15.0,15.89,15.89,2582600,0.9330592523159571
2020-04-01,16.74,17.15,15.65,16.040001,16.040001,2148300,0.9840492014754112
2020-03-31,16.950001,17.73,16.82,17.280001,17.280001,1158500,0.9391304891304347
2020-03-30,16.18,17.18,16.0,17.030001,17.030001,1297500,0.9280654495912805
2020-03-27,17.83,17.83,15.71,16.299999,16.299999,1650000,0.904048701938508
2020-03-26,18.57,19.209999,17.9,18.4,18.4,1887200,1.0342888682243467
2020-03-25,18.07,18.9,17.99,18.35,18.35,2741200,0.9622443628736236
2020-03-24,18.75,19.139999,17.74,18.030001,18.030001,1592200,0.9782963103635377
2020-03-23,17.16,18.790001,16.6,17.790001,17.790001,4163000,1.1923593163538875
2020-03-20,18.83,19.57,17.934,19.07,19.07,2661600,1.2764390896921018
2020-03-19,14.47,18.84,14.47,18.43,18.43,2433600,1.4320124320124321
2020-03-18,13.86,15.73,13.55,14.92,14.92,1139700,0.9557975656630365
2020-03-17,13.14,14.94,12.33,14.94,14.94,1148900,0.9473684210526315
2020-03-16,13.12,14.34,12.63,12.87,12.87,1144500,0.711049723756906
2020-03-13,16.370001,16.764999,13.75,15.61,15.61,1183200,0.8100674623767514
2020-03-12,16.67,17.690001,15.23,15.77,15.77,1128500,0.8683920704845814
2020-03-11,18.700001,18.85,17.965,18.1,18.1,918100,0.923940786115365
2020-03-10,18.73,19.280001,17.889999,19.27,19.27,1229500,0.9737240538795323
2020-03-09,18.5,18.76,17.58,18.16,18.16,1016400,0.8772946436089544
2020-03-06,19.26,19.969999,18.940001,19.59,19.59,1148200,0.9785214785214785
2020-03-05,20.219999,20.6,19.280001,19.790001,19.790001,904000,0.9482510805821237
2020-03-04,20.48,21.02,19.620001,20.700001,20.700001,774300,1.0048544174757281
2020-03-03,21.01,21.629999,19.18,20.02,20.02,1035100,1.0769230769230769
2020-03-02,20.99,21.25,20.040001,20.870001,20.870001,1336800,1.0702564615384615
2020-02-28,18.02,20.940001,18.01,20.6,20.6,1830900,1.039354187689203
2020-02-27,19.110001,19.308001,17.975,18.59,18.59,1142300,0.9024271844660193
2020-02-26,19.85,20.315001,19.389999,19.5,19.5,771700,0.9268060396004734
2020-02-25,20.780001,21.0,19.57,19.82,19.82,954900,0.9305164756111022
2020-02-24,20.16,20.84,19.15,20.6,20.6,1952400,0.9367894497498864
2020-02-21,21.16,21.330999,20.628,21.040001,21.040001,1169500,0.9713758541089565
2020-02-20,22.16,22.530001,21.17,21.299999,21.299999,1075300,1.0
2020-02-19,21.75,22.76,21.719999,21.99,21.99,1091400,1.0436639772187943
2020-02-18,21.299999,21.73,21.183001,21.66,21.66,594200,0.9823129697194091
2020-02-14,21.1,21.879999,20.959999,21.299999,21.299999,608300,0.9525938303848913
2020-02-13,21.889999,22.110001,21.01,21.07,21.07,869600,0.9204893368496871
2020-02-12,22.1,22.309999,21.379999,22.049999,22.049999,2067100,0.9799999555555555
2020-02-11,23.129999,23.129999,22.15,22.360001,22.360001,445200,0.976845870548094
2020-02-10,22.469999,23.118999,21.860001,22.889999,22.889999,827500,0.9991269751200349
2020-02-07,22.9,23.059999,22.290001,22.5,22.5,1039800,0.9347735770668882
2020-02-06,22.9,23.200001,22.42,22.889999,22.889999,917800,0.9748721890971039
2020-02-05,24.360001,24.360001,22.709999,22.91,22.91,482900,0.9824185248713551
2020-02-04,23.76,24.65,23.360001,24.07,24.07,427400,0.9780576603796156
2020-02-03,23.389999,23.655001,22.98,23.48,23.48,350200,0.964271047227926
2020-01-31,24.5,24.639999,23.030001,23.32,23.32,680700,0.9856297548605241
2020-01-30,24.129999,24.65,23.895,24.610001,24.610001,302500,1.0653680086580086
2020-01-29,23.85,24.625999,23.709999,24.35,24.35,561000,1.026559908370991
2020-01-28,23.219999,23.83,23.014999,23.66,23.66,418200,0.9793046357615894
2020-01-27,23.200001,23.33,22.950001,23.1,23.1,518800,0.9101655204950954
2020-01-24,24.719999,24.719999,23.34,23.719999,23.719999,754800,0.9579967285945072
2020-01-23,25.0,25.200001,24.08,24.16,24.16,943500,0.9575901704320253
2020-01-22,24.76,25.790001,24.75,25.379999,25.379999,519200,1.0003940874893935
2020-01-21,25.309999,25.51,24.73,24.76,24.76,559100,1.013923013923014
2020-01-17,25.5,25.879999,25.209999,25.23,25.23,517500,1.0210441530167607
2020-01-16,24.620001,25.48,24.530001,25.370001,25.370001,496500,1.0180578250401282
2020-01-15,24.690001,25.139999,24.325001,24.42,24.42,531600,1.008674143274438
2020-01-14,25.26,25.26,24.469999,24.709999,24.709999,302700,1.0024340365111561
2020-01-13,24.1,25.25,24.0,24.92,24.92,640000,0.9861495844875348
